price,bedrooms,living_in_m2,real_bathrooms
555000,2,161.65122,1
340000,3,200.67048,2
455000,1,108.69651,1
1125000,3,361.39267,3
450500,2,130.99323,1
268000,3,222.9672,2
799000,3,294.50251,2
410000,2,161.65122,2
999000,2,262.91549,2
309950,2,184.87697,2
545000,1,217.39302,1
278000,1,149.57383,2
292500,1,81.75464,1
362764,2,135.63838,2
1060000,2,250.8381,2
506000,2,107.76748,2
424500,3,170.01248999999999,1
428400,3,246.19295,2
275000,3,170.01248999999999,2
375000,2,118.91584,3
605000,3,340.95401,3
430000,2,168.15443,1
160000,2,127.27711,1
168000,1,113.34166,1
335000,2,88.25785,1
344950,3,216.46399,2
368750,2,207.17369,2
320000,1,102.1933,1
350000,2,93.83203,1
899000,3,212.74787,2
265000,2,235.97362,2
219950,2,150.50286,1
772650,3,247.12198,2
250000,1,62.24501,1
900000,2,243.40586,3
750000,2,211.81884,1
350000,2,152.36092,2
405000,2,123.56099,1
325000,1,73.39337,1
174950,1,67.81919,1
422000,1,69.67725,1
276200,2,137.49644,2
230000,2,115.19972,1
675000,3,290.78639,2
349950,3,185.806,2
466800,2,137.49644,2
435500,2,134.70935,2
475000,2,197.88339,2
237000,2,185.806,1
467000,2,113.34166,1
184500,1,66.89016,1
260000,2,177.44473,1
1100000,3,307.50893,2
650500,2,161.65122,1
435000,2,117.98681,1
705000,1,153.28995,2
250000,2,205.31563,1
379000,2,142.14159,2
623000,3,213.6769,2
510000,3,170.94152,2
570000,2,154.21898,1
280000,1,66.89016,1
702000,2,203.45757,2
619850,3,210.88981,2
329900,3,229.934925,2
229000,1,75.25143,1
369160,3,196.95436,2
1095000,3,309.36699,2
645000,3,258.27034,2
494400,1,144.92867999999999,1
725000,3,277.77997,2
375000,3,259.19937,2
210000,3,190.45115,2
231000,2,127.27711,2
364000,3,193.23824,2
310000,2,147.71577,2
317500,3,235.97362,1
195000,2,99.40621,1
848000,2,279.63803,3
320000,2,169.08346,2
238000,2,136.56741,1
275000,2,134.70935,2
238000,3,208.10272,2
330000,2,132.85129,1
250000,1,79.89658,1
290000,3,222.03817,3
315500,2,173.72861,1
380000,3,111.4836,1
872500,3,184.87697,2
535000,2,231.32847,2
205000,3,131.92226,1
264000,2,144.185456,2
495000,2,208.10272,1
475000,2,174.65764,2
105000,2,81.75464,1
288790,2,119.84487,1
477000,2,165.36734,1
465000,2,170.94152,2
483000,2,196.02533,1
475000,3,226.68332,3
260000,2,102.1933,1
735000,3,223.89623,2
632925,2,277.77997,2
619000,3,154.21898,1
1125000,3,234.11556,2
379950,2,172.79958,3
300000,2,138.42547,1
251000,2,78.03852,1
819000,2,197.88339,3
255000,1,81.75464,1
430000,2,159.79316,1
430000,2,111.4836,1
653000,2,248.98004,2
550000,3,159.79316,2
765000,3,247.12198,2
419950,3,142.14159,1
208417,1,78.03852,1
213675,2,144.92867999999999,2
710000,2,216.46399,2
1090000,3,258.27034,2
508000,1,111.4836,1
292000,2,148.6448,2
775000,2,183.94794,2
320000,1,88.25785,1
1045000,3,244.33489,2
320000,2,115.19972,1
360000,2,182.08988,2
330000,3,334.172091,2
185000,1,104.237166,1
780000,3,317.72826,2
537000,2,143.99965,2
362500,3,216.46399,2
379950,3,183.01891,1
249000,2,97.54814999999999,1
615000,3,183.94794,1
657500,3,234.11556,2
359000,3,175.58667,1
239950,2,144.92867999999999,2
1105000,3,306.5799,2
569000,2,206.24466,3
782500,2,348.38625,2
700000,1,138.42547,2
330000,3,233.18653,2
650000,1,136.56741,2
849000,3,372.54103,2
399950,3,288.92833,2
175000,2,132.85129,1
381000,3,197.88339,2
559500,3,153.28995,1
327000,1,138.42547,2
750000,3,235.97362,2
466950,2,126.34808,1
324950,2,144.92867999999999,2
821000,2,256.41228,2
990000,3,320.51535,3
435000,2,288.92833,2
632500,3,194.16727,2
314500,2,190.45115,2
612995,3,301.00572,3
320000,3,154.21898,1
305000,2,188.59309,2
722500,3,343.7411,2
270000,2,193.23824,2
700000,2,288.92833,2
664950,1,109.62554,1
399950,2,136.56741,2
605000,3,162.58025,2
555000,3,271.27676,2
368500,3,235.04459,2
288250,2,196.02533,1
812000,3,221.10914,2
291000,2,144.92867999999999,1
675000,3,256.41228,2
715000,3,178.37376,1
697000,3,155.14801,1
285000,3,167.2254,2
335500,2,127.27711,1
425000,3,228.54138,2
263000,2,154.21898,1
315000,3,165.36734,2
600000,2,130.99323,1
421500,2,91.97397,1
225000,2,94.76106,1
423700,2,192.30921,2
590000,2,312.15408,2
245000,1,99.40621,2
500000,2,153.28995,2
625000,3,203.45757,1
333000,3,249.90906999999999,2
259900,3,144.92867999999999,2
610000,2,215.53496,2
629000,2,140.28353,2
845000,3,222.03817,2
499000,3,226.68332,2
767500,3,223.89623,3
535000,3,301.93475,2
447000,1,78.96755,1
369000,2,169.08346,2
710000,3,194.16727,2
549000,3,254.55422,2
273000,1,128.577752,2
550000,2,153.28995,2
328000,3,208.10272,2
240000,1,122.63195999999999,1
199500,3,162.58025,2
715000,2,155.14801,1
270000,1,66.89016,1
740000,3,311.22505,3
700000,2,281.49609,3
217000,1,71.53531,1
503000,3,273.13482,2
600000,1,109.62554,1
280000,1,84.54173,1
481500,2,198.81242,1
735000,3,297.2896,3
879000,3,333.52177,3
250000,2,157.9351,2
225000,1,99.40621,1
650000,2,247.12198,2
790000,2,220.18010999999998,2
335000,2,145.85771,1
202000,2,93.83203,1
150000,1,102.1933,1
300000,2,139.3545,1
182000,2,98.47718,1
219900,2,79.89658,1
600000,2,193.23824,2
525000,3,243.40586,2
685000,2,261.05743,2
420000,2,191.38018,2
228000,2,110.55457,1
576250,1,142.14159,1
246500,2,108.69651,1
533000,3,262.91549,2
265000,2,134.70935,2
350000,3,169.08346,1
426000,3,260.1284,2
440000,2,156.07704,2
583500,2,327.94759,2
506000,1,98.47718,1
452000,1,91.04494,1
300000,2,117.05778,2
560000,3,181.16085,2
272000,3,236.90265,1
755000,2,224.82526,2
350000,2,143.07062,1
425000,2,169.08346,2
410000,2,211.81884,2
370000,2,231.32847,2
640000,2,144.92867999999999,3
571000,2,241.5478,2
659950,2,277.77997,2
401500,3,291.71542,2
460000,2,127.27711,1
650000,1,176.5157,1
267000,2,163.50928,2
727160,3,214.60593,3
301000,2,98.47718,1
285000,1,66.89016,1
219200,2,156.07704,2
333000,3,243.684569,2
240000,2,110.55457,2
740000,3,370.68297,3
245000,2,189.52212,2
490000,3,187.66406,2
319000,2,137.49644,1
725000,3,351.17334,2
285000,2,137.49644,1
328423,2,160.72219,2
543500,3,236.90265,2
470000,2,192.30921,3
721000,2,189.52212,2
529500,2,130.99323,2
327200,1,133.78032,2
540000,3,203.45757,2
150000,1,66.89016,1
646000,2,228.54138,2
225000,2,89.18688,1
875000,3,322.37341,2
200000,3,165.36734,1
675000,2,235.97362,2
949000,3,231.32847,1
305000,1,89.18688,1
303000,1,102.1933,1
832500,3,318.65729,3
685000,1,120.7739,1
465000,3,185.806,1
257000,2,168.15443,2
470000,2,192.30921,2
339888,2,96.61912,1
331500,3,169.08346,1
795000,2,273.13482,2
347000,3,248.05101,1
290000,1,86.39979,1
333000,3,195.09629999999999,2
390000,2,121.70293,2
775000,3,295.43154,3
557000,3,263.84452,2
1105000,3,285.21220999999997,3
290000,2,115.19972,1
770000,2,225.75429,2
550000,2,156.07704,2
229500,1,173.72861,1
160000,1,154.21898,2
908990,3,327.94759,2
459000,3,209.96078,1
555000,2,271.27676,3
250000,1,107.76748,1
165000,2,94.76106,1
540000,1,115.19972,1
305000,3,207.17369,2
420000,2,143.07062,1
705000,3,165.36734,1
263400,3,126.34808,2
355000,3,200.67048,1
154500,2,82.68367,1
433000,2,117.98681,2
293550,3,196.95436,1
400000,2,222.03817,1
616500,2,193.23824,2
485000,3,288.92833,3
310000,1,97.54814999999999,1
245000,1,111.4836,1
424000,2,204.3866,2
552500,2,250.8381,2
400000,2,254.55422,2
490000,3,153.28995,2
485000,2,117.05778,1
418500,2,191.38018,2
610000,3,196.02533,3
713000,2,214.60593,2
523460,3,175.58667,1
385000,2,179.30279,1
620000,2,223.89623,1
845000,3,312.15408,2
492000,2,157.00607,2
455000,2,183.94794,2
269000,2,181.16085,2
422800,2,169.08346,1
513000,3,247.12198,2
585000,3,181.16085,2
305000,2,95.69009,1
297000,2,157.00607,2
760000,3,282.42512,2
320000,3,244.33489,2
180000,2,93.83203,1
779950,3,277.77997,2
840000,3,255.48325,3
395000,1,65.0321,1
799000,2,265.70258,2
276000,3,228.54138,2
511718,1,157.9351,1
555000,1,110.55457,1
560000,2,137.49644,1
958000,3,167.2254,3
439950,1,133.78032,2
540000,3,293.57348,2
299900,2,195.09629999999999,2
775000,3,235.97362,2
558000,3,299.14766,2
525000,3,246.19295,3
570000,3,211.81884,2
206000,1,118.91584,2
118125,1,73.39337,1
519000,3,243.40586,2
639000,3,184.87697,2
482500,2,123.56099,2
222000,2,121.70293,1
310000,2,155.14801,2
626700,2,130.99323,1
324900,2,193.23824,2
292500,3,198.81242,1
420000,3,180.23182,2
379500,2,192.30921,2
352500,3,213.6769,2
152000,2,99.40621,1
406000,3,178.37376,1
510000,2,132.85129,2
329950,2,193.23824,1
415000,2,224.82526,2
353500,1,74.3224,1
550000,2,193.23824,2
459000,3,246.19295,2
268500,3,155.14801,1
399950,2,114.27069,2
225000,2,102.1933,2
350000,3,237.83168,3
215000,2,110.55457,1
438000,3,184.87697,2
504750,2,231.32847,2
445000,3,197.88339,2
403000,1,83.055282,1
349950,2,152.36092,2
415000,2,120.7739,1
584000,2,166.29637,2
635000,3,232.2575,2
565000,2,143.07062,2
235000,2,154.21898,1
455000,3,251.76713,2
753000,2,285.21220999999997,2
685000,2,207.17369,1
440000,2,96.61912,1
775000,2,249.90906999999999,3
650000,2,218.32205,2
775000,2,264.77355,2
324950,1,106.83845,1
375000,3,159.79316,2
460000,2,183.01891,1
350500,1,119.84487,2
353000,3,204.3866,2
500000,2,133.78032,1
518000,3,245.26391999999998,2
425000,2,146.78674,2
315275,2,133.78032,1
708000,3,295.43154,2
652500,3,290.78639,1
343000,2,205.31563,1
675000,3,287.07027,3
585000,2,161.65122,2
535000,2,233.18653,2
460000,3,207.17369,3
294000,2,122.63195999999999,1
387000,1,114.27069,2
295000,2,157.00607,2
436000,2,167.2254,2
260000,1,104.05136,1
518000,3,259.19937,2
555950,1,113.34166,1
349900,3,235.04459,2
230000,2,105.90942,1
290000,3,194.16727,1
300000,2,168.15443,1
300000,2,136.56741,3
660000,2,157.9351,2
325000,3,179.30279,2
930000,2,305.65087,2
280950,2,129.13517,1
509250,2,195.09629999999999,2
450000,1,89.18688,1
1110000,3,287.07027,2
353000,2,112.41263,2
233000,1,78.96755,2
776000,1,184.87697,2
760000,3,232.2575,2
900000,3,353.96043,3
815000,3,185.806,2
349950,2,222.03817,2
715000,3,315.8702,2
594491,3,277.77997,2
745000,3,246.19295,2
328000,2,133.78032,1
879900,3,332.59274,2
599995,2,150.50286,1
344900,3,199.74145,2
270000,2,170.01248999999999,1
525000,2,134.70935,1
725000,2,261.05743,2
995000,3,258.27034,3
395000,3,274.06385,2
672500,3,322.37341,2
282000,2,149.57383,2
455000,2,122.63195999999999,1
340000,3,259.19937,2
470000,3,171.87055,2
359900,3,212.74787,2
247300,1,105.90942,2
754000,3,218.32205,1
425000,1,69.67725,1
545000,2,176.5157,2
438200,1,148.6448,2
321500,3,243.40586,2
310000,2,175.58667,2
420000,3,282.42512,2
280000,2,146.78674,2
577000,1,150.50286,1
465000,2,134.70935,2
480000,2,102.1933,1
950000,3,308.43796,2
355000,2,130.99323,2
667000,2,127.27711,1
575000,2,163.50928,2
315000,3,254.55422,2
650000,3,186.73503,1
299900,2,136.56741,1
675000,2,154.21898,1
865000,3,262.91549,3
197000,1,71.53531,1
905000,3,306.5799,2
320000,2,144.92867999999999,1
415000,2,183.01891,2
245000,2,120.7739,2
905000,2,320.51535,2
252000,2,133.78032,1
345000,3,143.99965,1
819000,2,255.48325,2
559000,3,209.03175,1
640000,3,217.48592299999999,2
335950,1,74.3224,1
265000,2,170.94152,1
380000,1,127.27711,2
408000,2,139.3545,3
465000,2,175.58667,2
288400,3,172.79958,2
190000,2,96.61912,1
270000,3,132.85129,1
700500,2,237.83168,2
472000,2,204.3866,2
502775,2,157.9351,1
559000,1,153.28995,3
485000,2,153.28995,2
497300,3,297.2896,2
433495,3,279.63803,2
723000,3,225.75429,2
827000,2,171.87055,2
285000,2,135.63838,2
405000,3,174.65764,1
500000,3,123.56099,1
252000,2,156.07704,2
372000,3,175.58667,1
430000,2,143.07062,1
955990,3,355.81849,3
299000,1,52.02568,1
449900,2,258.27034,2
294000,1,76.18046,1
754300,3,167.2254,2
487000,3,222.9672,2
385000,3,254.55422,3
990000,3,291.71542,2
554000,2,170.01248999999999,2
640000,3,191.38018,1
400000,1,85.47076,1
276000,2,134.70935,2
285950,1,108.69651,1
335000,3,293.57348,1
825000,3,299.14766,2
655000,3,310.29602,2
325000,1,98.47718,1
362000,2,104.05136,1
447000,2,117.98681,1
695000,3,305.65087,3
185000,2,122.63195999999999,1
601450,1,170.94152,3
432500,2,136.56741,1
265000,3,160.72219,3
299000,2,195.09629999999999,1
530000,3,265.70258,1
545000,3,202.52854,2
360000,3,178.37376,2
355425,3,300.819914,2
365000,2,169.08346,1
511200,3,137.49644,1
349950,3,259.756788,3
940000,3,293.57348,2
307000,2,166.29637,2
430000,3,168.15443,1
260000,2,171.87055,2
550000,2,138.42547,2
788000,3,248.98004,2
913000,3,338.16692,2
405000,3,243.40586,2
355000,3,165.36734,2
830000,2,354.88946,3
260000,2,111.4836,1
490000,1,81.75464,1
370000,2,126.34808,1
199129,2,79.89658,1
325000,3,173.72861,1
657000,3,245.26391999999998,2
565000,2,149.57383,1
475000,3,183.01891,2
140000,1,100.33524,1
325000,1,104.98039,1
620000,3,175.58667,2
250000,3,140.28353,1
489000,2,139.3545,3
248500,2,126.34808,2
335000,3,200.67048,2
700000,3,292.64445,3
301500,1,77.10949,1
880000,3,237.83168,2
519000,2,187.66406,2
580000,3,242.47683,2
225000,2,166.29637,1
600000,2,150.50286,1
420000,3,199.74145,3
237000,2,119.84487,2
436000,1,115.19972,1
595888,2,173.72861,1
360000,2,108.69651,1
352000,2,152.36092,2
630000,1,117.05778,1
299950,2,166.29637,1
245000,2,125.41905,2
550000,2,168.15443,2
329900,2,128.20614,2
592500,3,325.1605,3
710000,1,112.41263,1
820000,3,262.91549,2
472500,3,133.78032,1
350000,2,122.63195999999999,1
449950,3,192.30921,2
416286,2,130.807424,2
963990,3,363.715245,3
574800,2,151.43189,1
490000,3,219.25108,2
511000,3,312.246983,2
174000,1,55.7418,1
270000,2,193.23824,2
920000,2,340.02497999999997,3
621500,2,238.76071,1
520000,2,168.15443,1
464000,3,202.52854,2
461100,1,112.41263,2
365000,1,84.54173,1
357250,2,130.0642,1
459900,2,217.39302,1
452950,2,106.83845,2
359000,3,202.52854,1
230000,2,130.99323,2
585000,3,261.98646,2
139500,1,114.27069,1
666000,2,198.81242,2
599950,2,247.12198,2
543000,2,143.07062,2
487028,1,120.309385,1
438400,1,124.49002,1
242500,2,87.32882,1
95000,1,70.60628,1
700000,3,259.19937,3
415000,3,208.10272,2
645000,2,197.88339,2
405000,1,94.76106,1
432000,2,130.0642,2
568000,2,179.30279,1
475000,3,204.3866,2
460000,1,114.27069,2
353000,3,213.6769,2
279950,2,154.21898,1
715000,3,158.86413,1
860000,3,366.96685,3
830000,3,309.36699,3
481015,2,143.99965,2
620000,3,227.61235,2
395000,1,83.6127,1
700000,3,226.68332,2
702000,3,304.72184,2
299880,2,135.63838,2
385000,3,219.25108,1
460000,2,130.0642,1
749000,3,197.88339,1
265000,2,162.58025,2
280000,1,117.05778,1
349950,3,209.682071,3
680000,2,238.76071,2
197000,2,157.00607,1
374950,2,235.97362,2
343000,3,212.74787,1
490000,2,216.46399,2
344000,3,195.09629999999999,2
350000,2,110.55457,2
400000,2,175.58667,1
196000,2,92.903,1
525000,3,270.34773,2
739000,3,258.27034,2
280000,2,126.34808,1
160000,2,125.41905,1
344500,2,175.58667,1
225000,1,84.54173,1
315000,2,162.58025,1
569500,3,260.1284,2
555000,2,208.10272,2
445000,2,202.52854,2
494815,2,177.44473,2
800000,3,278.709,2
436000,3,148.6448,2
440000,2,177.44473,2
810000,2,266.63161,2
379500,2,103.12233,1
310000,3,203.45757,1
303210,3,186.642127,2
751000,3,265.70258,2
170000,3,178.37376,1
300000,3,189.52212,2
739375,3,245.26391999999998,3
309900,2,187.66406,2
479349,3,299.426369,3
310000,2,115.19972,1
482500,2,157.00607,2
1050000,3,271.27676,2
205000,3,160.72219,1
449000,3,194.16727,2
502000,3,178.37376,1
700000,3,222.9672,3
272500,2,143.07062,2
429900,3,169.08346,1
245000,1,80.82561,1
265000,2,128.20614,2
394950,2,190.45115,2
286651,2,170.01248999999999,2
329950,1,83.6127,1
425000,2,173.72861,2
510000,2,218.32205,2
641500,1,92.903,1
650000,2,128.20614,1
485000,3,170.01248999999999,2
276000,2,208.10272,1
399000,3,195.09629999999999,2
346000,2,117.98681,1
580000,1,96.61912,1
492000,1,81.75464,1
495500,2,186.73503,2
499000,3,188.59309,3
379950,2,117.98681,1
427800,2,124.49002,1
319000,1,89.18688,1
315000,2,107.76748,1
411500,2,104.98039,1
730000,3,249.90906999999999,1
604700,3,255.48325,2
299000,1,116.12875,1
308000,2,93.83203,1
875000,3,271.27676,2
437000,2,135.63838,3
324500,3,196.02533,2
598000,3,188.59309,2
365000,2,130.99323,1
499000,2,135.63838,2
345000,3,224.82526,2
407000,1,157.9351,2
402000,2,122.63195999999999,1
659000,3,242.47683,2
380000,1,136.56741,1
334500,1,77.10949,1
289659,3,209.96078,2
449950,3,324.23147,2
111300,1,98.47718,1
459800,2,157.00607,2
211000,3,195.09629999999999,1
365000,3,169.08346,1
405000,1,81.75464,1
490000,2,286.14124,2
443000,2,118.91584,1
613200,2,190.45115,2
207100,1,92.903,1
625000,2,238.76071,2
515000,1,156.07704,1
158000,2,91.97397,1
507000,2,109.62554,1
448000,3,207.17369,2
397000,2,102.1933,2
450000,2,292.64445,1
422500,2,144.92867999999999,1
487500,1,110.55457,1
195000,3,201.59951,1
490000,3,216.46399,3
323000,3,185.806,2
318000,2,115.19972,1
690000,3,258.27034,2
270500,2,181.346656,1
580000,2,161.65122,2
453250,3,209.96078,2
385000,2,156.07704,2
300000,2,163.50928,2
389000,2,193.23824,2
600000,3,182.08988,2
460000,1,82.68367,1
427000,3,206.24466,2
443000,3,172.79958,1
921500,3,340.95401,2
927000,3,306.5799,2
365000,3,184.87697,2
515055,3,222.9672,2
570000,2,117.98681,2
345000,2,150.50286,1
333500,2,207.17369,1
284950,2,91.97397,1
219000,1,75.158527,2
358990,2,158.86413,3
432250,2,133.78032,2
589950,2,155.14801,2
280000,2,127.27711,1
172000,2,90.11591,1
568000,2,215.53496,2
347000,2,123.56099,1
530000,2,196.95436,2
370900,2,111.4836,1
375000,2,164.43831,2
297000,2,134.70935,2
175000,2,135.63838,1
740000,2,274.99288,2
402000,3,225.75429,1
431000,2,226.68332,2
645000,3,216.46399,2
375000,2,289.85735999999997,2
219000,1,97.54814999999999,1
450000,2,143.07062,1
405600,3,262.91549,1
486000,3,209.96078,3
458500,1,107.76748,1
560000,3,196.95436,1
898000,3,343.7411,2
790000,3,237.83168,2
718000,3,285.21220999999997,3
283200,3,170.01248999999999,1
575575,2,140.840948,1
421000,3,121.70293,2
650000,1,118.91584,1
435000,2,165.181534,2
332000,3,183.94794,2
190000,2,125.41905,1
1080000,2,361.39267,2
242000,2,120.7739,1
270000,1,191.38018,1
555000,3,156.07704,2
1000000,3,334.4508,2
695000,2,193.23824,1
399950,2,147.71577,2
374000,2,202.993055,2
325000,2,166.29637,1
252500,1,118.91584,1
354000,2,104.98039,1
305000,2,107.76748,1
445000,2,184.87697,2
520000,3,305.65087,2
465000,3,170.01248999999999,1
372000,3,165.36734,1
310000,1,65.0321,1
410000,3,176.5157,2
399950,2,94.76106,1
925000,2,151.43189,1
375000,3,205.31563,2
1120280,3,235.04459,3
185000,2,108.69651,1
430000,3,145.85771,1
336950,2,214.60593,1
690000,2,219.25108,2
575000,3,277.77997,2
425000,1,73.39337,1
856000,2,137.49644,1
369500,2,111.4836,1
625000,3,198.81242,2
425000,3,191.38018,2
215000,1,109.62554,2
530000,3,220.18010999999998,2
886000,2,221.10914,2
292000,2,117.98681,2
242000,2,139.3545,1
719000,2,170.291199,3
545000,2,157.9351,1
760000,3,364.17976,2
607000,3,138.42547,2
424000,2,155.14801,2
240000,2,113.34166,2
590000,2,196.02533,2
712000,3,253.62519,2
695000,3,247.12198,2
715000,3,275.92191,2
540000,2,287.9993,2
469900,2,210.88981,2
515000,1,249.90906999999999,2
550000,3,229.47041,2
650000,3,245.26391999999998,1
865000,2,194.16727,1
235000,2,94.76106,1
475000,2,157.9351,1
985000,3,374.39909,3
545000,1,150.50286,1
520000,2,157.9351,2
350000,2,128.20614,2
425000,2,141.21256,1
547000,1,127.27711,1
525000,2,143.99965,1
588000,2,172.79958,2
469950,2,150.50286,2
309000,2,138.42547,2
874950,1,100.33524,1
447500,1,109.62554,2
687000,3,220.18010999999998,2
329999,2,312.15408,2
419000,2,139.3545,1
870515,3,334.4508,3
540000,2,168.15443,2
281000,2,163.50928,2
239950,1,99.220404,1
552500,3,215.53496,3
520000,3,269.4187,2
321000,2,187.66406,2
265000,2,140.28353,2
454000,2,157.9351,2
725000,2,143.99965,2
330000,3,159.79316,1
838000,3,307.50893,2
625000,1,135.63838,1
570000,3,300.07669,2
470000,2,160.72219,2
594950,3,304.72184,2
425000,2,126.34808,2
535000,2,248.05101,3
560000,3,252.69616,3
600000,2,141.21256,3
415000,3,207.17369,2
271500,2,138.42547,2
223000,2,155.14801,2
260000,3,197.88339,1
227490,2,169.08346,1
399950,2,227.61235,1
1070000,2,215.53496,1
545000,3,180.23182,1
675000,2,135.63838,1
195000,2,145.85771,1
599000,2,182.08988,2
386500,3,130.0642,1
410000,2,154.21898,1
885000,2,191.38018,2
775000,2,186.73503,2
872750,2,266.63161,2
505000,3,294.50251,2
473600,3,165.36734,1
425000,3,196.95436,1
554000,3,104.05136,1
875000,2,169.08346,1
342500,2,168.15443,2
515000,2,318.65729,2
290300,1,79.89658,1
206000,2,122.63195999999999,1
570000,3,240.61877,2
920000,3,306.5799,3
350000,2,297.2896,3
500000,2,184.87697,2
262000,1,139.3545,1
449950,2,142.14159,2
281700,2,145.85771,1
482500,3,151.43189,3
539000,2,128.20614,1
318200,2,184.87697,2
245000,2,91.97397,1
325000,2,147.71577,1
389000,3,197.88339,2
760000,3,277.77997,2
577000,2,220.18010999999998,2
358803,1,96.61912,1
332000,3,224.82526,1
318000,2,130.99323,2
417250,2,149.202218,2
500000,1,152.36092,1
317000,2,166.29637,2
334900,3,202.52854,1
215000,2,132.85129,1
570000,3,313.08311,2
495000,3,148.6448,1
545000,3,193.23824,2
190000,2,152.36092,2
476500,2,98.47718,1
750000,2,274.99288,2
368000,3,232.2575,2
1061600,3,277.77997,3
326000,3,174.65764,3
355500,3,219.25108,2
560000,2,133.78032,1
659000,2,143.07062,1
722500,3,241.5478,3
315000,2,154.21898,1
646000,3,214.60593,2
208000,1,76.18046,1
225000,2,136.56741,2
629500,2,187.66406,2
